,log_spy_change,22_IV_AVG,5_IV_AVG,1_IV_AVG,jobless_claims,day_of_week,day_of_month,SPY_VOL,VIX_level,60_VIX_AVG
2017-12-29,-0.0037776494264391528,0.15083078197833502,0.15827455121316467,0.15987942096314536,251000.0,4.0,29.0,96007400.0,11.04,10.346833333333334
2018-01-02,0.007131834245384479,0.15070818969949895,0.15767633571293882,0.15485222570208076,248000.0,1.0,2.0,86655700.0,9.77,10.3565
2018-01-03,0.006305235752770266,0.15089113209134852,0.15697762132715068,0.15573454906899994,248000.0,2.0,3.0,90070400.0,9.15,10.348166666666666
2018-01-04,0.004205968528571243,0.15150905894716152,0.15612997531388229,0.154101796251218,248000.0,3.0,4.0,80636400.0,9.22,10.329666666666666
2018-01-05,0.006641963417994449,0.15190882995820132,0.1561148679529816,0.15600634777946393,248000.0,4.0,5.0,83524000.0,9.22,10.315333333333335
2018-01-08,0.0018270183627432147,0.1526783430491879,0.15533236609886106,0.1559669116925426,252000.0,0.0,8.0,57319200.0,9.52,10.309833333333334
2018-01-10,-0.00153105412818523,0.15326396885122728,0.1554668197379287,0.15552449389741915,252000.0,2.0,10.0,69574300.0,9.82,10.316166666666668
2017-12-13,-0.00011245478262822035,0.15348265549185888,0.15421273447098915,0.1494641227343021,229000.0,2.0,13.0,102905400.0,10.18,10.285
2018-01-11,0.007269587249769814,0.15397378740384357,0.15395229869458094,0.15279961736917702,252000.0,3.0,11.0,62361500.0,9.88,10.315666666666665
2018-01-12,0.006497813541638614,0.15443829261460143,0.15318684227870238,0.15217906570007111,252000.0,4.0,12.0,90816100.0,10.16,10.313166666666666
2017-12-12,0.0017633087261978838,0.15448052714858226,0.1510367995122655,0.14521669786035826,229000.0,1.0,12.0,85195800.0,9.92,10.285
2018-01-09,0.0022608621931330644,0.15483395816982048,0.15044717731991086,0.15257638293564577,252000.0,1.0,9.0,57254000.0,10.08,10.312666666666667
2018-01-16,-0.0034241485853242675,0.15482792584017685,0.1515795695050741,0.15512608366011837,230000.0,1.0,16.0,106555100.0,11.66,10.339666666666666
2018-01-17,0.009486520769530707,0.1551195799220215,0.15285802205415058,0.15919188011455937,230000.0,2.0,17.0,113258800.0,11.91,10.370666666666667
2018-01-18,-0.0016822196360777376,0.15564042956605662,0.15580933599214677,0.1669356353900521,230000.0,3.0,18.0,100728000.0,12.22,10.408166666666666
2018-01-19,0.004539330310455163,0.1556720880897614,0.15854168843087543,0.15887846005400152,230000.0,4.0,19.0,140920100.0,11.27,10.4115
2018-01-22,0.008098065834233895,0.15586021338821052,0.1596803666798074,0.15826977418030563,231000.0,0.0,22.0,91322400.0,11.03,10.409333333333333
2018-01-23,0.002120241750989455,0.1562067757430545,0.16112560312599564,0.16235226589105956,231000.0,1.0,23.0,97084700.0,11.1,10.407166666666667
2018-01-24,-0.00038842657508696236,0.15644154647446137,0.16188887896191612,0.16300825929416174,231000.0,2.0,24.0,134816100.0,11.47,10.41
2018-01-25,0.00042365134098076634,0.15662999485976603,0.16117654897883438,0.16337398547464346,231000.0,3.0,25.0,84587300.0,11.58,10.439666666666666
2018-01-26,0.011511319447358928,0.15655659394485874,0.1607458982059538,0.15672520618959873,231000.0,4.0,26.0,107743100.0,11.08,10.449333333333334
2018-01-29,-0.0066519660838464025,0.1572099569803902,0.16318311764302465,0.17045587136565976,228000.0,0.0,29.0,90118300.0,13.84,10.510333333333334
2018-01-30,-0.010310037602964287,0.15788859271289854,0.16567454588047847,0.17480940707832865,228000.0,1.0,30.0,131796400.0,14.79,10.586833333333335
2018-01-31,0.0004966965968297144,0.1583728999828082,0.1661742911496648,0.16550698564009358,228000.0,2.0,31.0,108364800.0,13.54,10.646999999999998
2018-02-01,-0.0011358239695947695,0.15893290123756892,0.1671104093894834,0.16805457667373627,228000.0,3.0,1.0,90102500.0,13.47,10.719166666666666
2018-02-02,-0.02201038538252861,0.1602462567283688,0.17236449156132677,0.18299561704881553,228000.0,4.0,2.0,173174800.0,17.31,10.851
2018-02-05,-0.04272227753369761,0.16578123660427335,0.19382849829806764,0.27777590504936406,224000.0,0.0,5.0,294681800.0,37.32,11.308166666666667
2018-02-07,-0.00543962574918457,0.1688897672431097,0.20373753403179024,0.22435458574694156,224000.0,2.0,7.0,167376100.0,27.73,11.932
2018-02-08,-0.03823046058418997,0.17319777978634637,0.22069629087349663,0.25030076984862565,224000.0,3.0,8.0,246449500.0,33.46,12.301499999999999
2018-02-12,0.014577723908794828,0.1761542330144505,0.229986594289268,0.21450609375259316,225000.0,0.0,12.0,143736000.0,25.61,12.827833333333334
2018-02-13,0.0024843013679267225,0.17867545085849343,0.23504075286712922,0.20826640993812173,225000.0,1.0,13.0,81223600.0,24.97,13.025166666666667
2018-02-14,0.01340596274305177,0.18069592680686036,0.2188114791700851,0.19662953656414325,225000.0,2.0,14.0,120735700.0,19.26,13.150166666666667
2018-02-16,0.0002929139155352342,0.18269959896327068,0.21180005908097382,0.1892974853013854,225000.0,4.0,16.0,160420100.0,19.46,13.425333333333333
2018-02-20,-0.006280864217129781,0.1846935353111706,0.2010285016291376,0.19644298258944445,219000.0,1.0,20.0,86369700.0,20.6,13.6065
2018-02-21,-0.004986642690494616,0.18671616416922834,0.1980520665860967,0.1996239185373887,219000.0,2.0,21.0,98883700.0,20.02,13.7755
2018-02-22,0.0012952393767761247,0.18800157425132788,0.19389296498262212,0.18747090192074867,219000.0,3.0,22.0,110511300.0,18.72,13.926333333333332
2018-02-23,0.0158136410464687,0.18852791516490555,0.1902700847675456,0.17851513548876066,219000.0,4.0,23.0,92766400.0,16.49,14.036666666666667
2018-02-26,0.011545352132029231,0.18915740321415006,0.18695602713474477,0.1727271971373814,216000.0,0.0,26.0,86491400.0,15.8,14.132833333333332
2018-02-27,-0.012565121343607218,0.19054961505939197,0.18544711757198123,0.1888984347756266,216000.0,1.0,27.0,99099200.0,18.59,14.264333333333333
2018-02-28,-0.01018174290406319,0.19209410168770266,0.18478852820728245,0.1963309717138948,216000.0,2.0,28.0,121907800.0,19.85,14.407166666666665
2018-03-01,-0.01464745555768321,0.19383721940790244,0.18756571765084412,0.2013568491385571,216000.0,3.0,1.0,176855100.0,22.47,14.591166666666668
2018-03-02,0.00514168949203057,0.19534402414224414,0.19116742847912419,0.196523689630161,216000.0,4.0,2.0,139083200.0,19.59,14.723
2018-03-05,0.011491674352821134,0.197028326428108,0.19537796034736882,0.19377985647860452,228000.0,0.0,5.0,97307400.0,18.73,14.846333333333332
2018-03-07,-0.00036655060069145154,0.1979051997663557,0.1955476903536651,0.18974708480710809,228000.0,2.0,7.0,87063500.0,17.76,15.095333333333334
2018-03-09,0.017252680284164535,0.19821801671859085,0.19261977201638675,0.18169138002750296,228000.0,4.0,9.0,113625300.0,14.64,15.299666666666667
2018-03-12,-0.0012558749028511414,0.19896464228715985,0.18873495181839756,0.18193274814861138,223000.0,0.0,12.0,71924800.0,15.78,15.397333333333334
2018-03-13,-0.006483662337199879,0.19958259968340017,0.1857601417705699,0.18164963939102258,223000.0,1.0,13.0,91968900.0,16.35,15.500166666666667
2018-03-15,-0.001090270893177098,0.19953176226389965,0.18337960923881,0.18187719381980505,223000.0,3.0,15.0,83433000.0,16.59,15.732
2018-03-16,-0.002913286774682041,0.19533430377947666,0.18251655595579996,0.18543181839205786,223000.0,4.0,16.0,100343700.0,15.8,15.836500000000001
2018-03-19,-0.013622718835361732,0.19392007224511684,0.1848265783485045,0.19324149199102558,225000.0,0.0,19.0,109208400.0,19.02,15.986333333333334
2018-03-20,0.0016992542442089008,0.1912406824482299,0.1867108675822046,0.19135419431711176,225000.0,1.0,20.0,59757300.0,18.2,16.127666666666666
2018-03-21,-0.001921087425202668,0.19024005987004336,0.18887941911049824,0.19249239703249088,225000.0,2.0,21.0,78709600.0,17.86,16.265
2018-03-22,-0.025314888326817157,0.19043335057931807,0.19500774145497,0.21251880554216393,225000.0,3.0,22.0,148785900.0,23.34,16.489
2018-03-23,-0.021545052456597304,0.19167063740276494,0.2026913471125535,0.2238498466799754,225000.0,4.0,23.0,183534800.0,24.87,16.732666666666667
2018-03-26,0.02699145952561438,0.1924018073627247,0.20511969359844845,0.2053832244205002,221000.0,0.0,26.0,141956100.0,21.03,16.908666666666665
2018-03-27,-0.017158089903197962,0.19332623337161348,0.21020492569202548,0.216780354784997,221000.0,1.0,27.0,129941400.0,22.5,17.113999999999997
2018-03-28,-0.002959166736187512,0.19420816201229868,0.21551171601202007,0.21902634863246398,221000.0,2.0,28.0,146452300.0,22.87,17.31116666666667
2018-03-29,0.012696668020755386,0.19541299941201953,0.21580341984650886,0.2139773247146077,221000.0,3.0,29.0,111601600.0,19.97,17.481166666666663
2018-04-02,-0.02182097665295179,0.19773821920718532,0.21696744470699528,0.22966997098240746,232000.0,0.0,2.0,186286300.0,23.62,17.72233333333333
2018-04-03,0.012735538232196654,0.1996023727078705,0.21863851465338638,0.21373857415245565,232000.0,1.0,3.0,119956900.0,21.1,17.920333333333335
2018-04-04,0.010642287878865762,0.2005369955443759,0.2171744711321359,0.20946013717874476,232000.0,2.0,4.0,123715300.0,20.06,18.101000000000003
2018-04-05,0.007861026682696594,0.2008795568981954,0.21414266570522783,0.20386732149792372,232000.0,3.0,5.0,82652600.0,18.94,18.258
2018-04-06,-0.02253793364932448,0.20151873284211994,0.21443094474328567,0.21541871990489672,232000.0,4.0,6.0,179521200.0,21.49,18.448166666666665
2018-04-09,0.0049162758321071014,0.2022475582164063,0.21100852011969642,0.2125578478644613,234000.0,0.0,9.0,105442900.0,21.77,18.647333333333332
2018-04-10,0.015775273631744472,0.203081478435879,0.21068602555060628,0.2121261013070047,234000.0,1.0,10.0,103529000.0,20.47,18.82383333333333
2018-04-11,-0.005256044277708503,0.20408370132542375,0.2111531957902756,0.2117959883770916,234000.0,2.0,11.0,91140200.0,20.24,18.991833333333332
2018-04-12,0.008193453255401353,0.205142410519214,0.21137632794886857,0.2049829822908884,234000.0,3.0,12.0,68890500.0,18.49,19.105666666666664
2018-04-13,-0.002937408977692756,0.20598989715417118,0.2084080747914233,0.20057745411767033,234000.0,4.0,13.0,85079200.0,17.41,19.197333333333336
2018-04-16,0.008188120709263868,0.20640545252311068,0.20405487672006922,0.1907918575076909,236000.0,0.0,16.0,63405300.0,16.56,19.26966666666667
2018-04-17,0.010641620957220368,0.2066689461516211,0.19916446718807507,0.18767405364703402,236000.0,1.0,17.0,64682000.0,15.25,19.336000000000002
2018-04-18,0.0007399940909289071,0.20669054441481724,0.1939866655491313,0.1859069801823728,236000.0,2.0,18.0,57303900.0,15.6,19.412166666666664
2018-04-19,-0.005562986889579077,0.20651297381893452,0.190857056867275,0.1893349388816068,236000.0,3.0,19.0,77655900.0,15.96,19.493166666666664
2018-04-20,-0.008515569665735698,0.2063310674123888,0.188212016718362,0.18735225337310538,236000.0,4.0,20.0,99953100.0,16.88,19.583333333333332
2018-04-23,-0.00014996061620759852,0.20615851118728193,0.18779287723285165,0.18869616008013923,207000.0,0.0,23.0,65558000.0,16.34,19.662666666666667
2018-04-24,-0.013558874053280894,0.20524997042816454,0.18876424827176114,0.19253090884158136,207000.0,1.0,24.0,112885500.0,18.02,19.778333333333332
2018-04-25,0.0024685984327629043,0.20354791150775872,0.18886376232149615,0.18640455043104798,207000.0,2.0,25.0,103840900.0,17.84,19.845000000000002
2018-04-26,0.01011441231848226,0.20259337355874096,0.1878734524535966,0.18438338954210903,207000.0,3.0,26.0,67731900.0,16.24,19.86916666666667
2018-04-27,0.0009383152371837481,0.2012756429108883,0.18796105788542336,0.18779028053223923,207000.0,4.0,27.0,57053600.0,15.41,19.900333333333332
2018-04-30,-0.007720255902677932,0.1999629910073746,0.188251427220428,0.19014800675516244,209000.0,0.0,30.0,82182300.0,15.93,19.941333333333333
2018-05-01,0.0017752973797444135,0.1987036723384108,0.18699970825159243,0.18627231399740352,209000.0,1.0,1.0,74203400.0,15.49,19.911
2018-05-02,-0.006740147908676822,0.19717138327173062,0.18891072046847165,0.19595961151544417,209000.0,2.0,2.0,86368900.0,15.97,19.555166666666665
2018-05-03,-0.0022061436519230436,0.1958718539369545,0.18906382831752608,0.18514892878738107,209000.0,3.0,3.0,136311500.0,15.9,19.3205
2018-05-04,0.012863351182931648,0.1945880263881909,0.1877489584322672,0.18121593110594478,209000.0,4.0,4.0,91222100.0,14.77,19.104499999999998
2018-05-07,0.0033775841642610634,0.19379404704739536,0.18699931228131922,0.1863997760004225,211000.0,0.0,7.0,55304900.0,14.75,18.792666666666666
2018-05-08,0.0,0.1922479187395947,0.186025628908495,0.18140389713328234,211000.0,1.0,8.0,67499200.0,14.71,18.5535
2018-05-09,0.009619353609915804,0.19079421480534717,0.18294897886760925,0.18057636131101562,211000.0,2.0,9.0,59666100.0,13.42,18.35033333333333
2018-05-10,0.009307162217351679,0.18943323863369443,0.18235611821626183,0.18218462553064388,211000.0,3.0,10.0,72063900.0,13.23,18.154666666666667
2018-05-11,0.0030466630559417484,0.18777444125315865,0.1811734211961338,0.17530244600530465,211000.0,4.0,11.0,59871500.0,12.65,18.044500000000003
2018-05-14,0.00047635710169574195,0.18618897265434436,0.177914000619444,0.17010267311697358,222000.0,0.0,14.0,54790600.0,12.93,17.941166666666668
2018-05-15,-0.006910794087366772,0.18527595152640142,0.1777314190533727,0.18049098930292584,222000.0,1.0,15.0,87036100.0,14.63,17.860666666666667
2018-05-16,0.004196214823680205,0.18443197867834213,0.17606103776124687,0.17222445485038657,222000.0,2.0,16.0,53942600.0,13.42,17.740999999999996
2018-05-17,-0.0008451263709263599,0.18391958701421143,0.17490440006235,0.1764014370361594,222000.0,3.0,17.0,56536400.0,13.43,17.631166666666665
2018-05-18,-0.00250312275488157,0.18350879326962558,0.17521781442158574,0.17686951780148338,222000.0,4.0,18.0,64368000.0,13.42,17.54283333333333
2018-05-22,-0.002784023292903616,0.1827176602986654,0.17558328250228758,0.1719300135204828,230000.0,1.0,22.0,52966400.0,13.22,17.442999999999998
2018-05-23,0.0027474055826359495,0.18209079387924063,0.17419732307085448,0.17356119214576024,230000.0,2.0,23.0,64694200.0,12.58,17.34283333333333
2018-05-24,-0.002050670953303338,0.18121215751331882,0.1736256641067491,0.16936616002985957,230000.0,3.0,24.0,76043800.0,12.53,17.220833333333335
2018-05-25,-0.0023855191474929476,0.18045426942501905,0.17351685087931457,0.17585737089898676,230000.0,4.0,25.0,56374800.0,13.22,17.066666666666666
2018-05-29,-0.011567677442261884,0.18009939204807376,0.17386239694666816,0.1785972481382514,222000.0,1.0,29.0,115908600.0,17.02,17.023833333333336
2018-05-30,0.013256461960422095,0.17974238887217597,0.17478225817704313,0.17652931967235752,222000.0,2.0,30.0,69678400.0,14.94,16.960666666666665
2018-05-31,-0.006144745817405147,0.17948329044630346,0.17648804278049984,0.182090115163044,222000.0,3.0,31.0,93519900.0,15.43,16.911833333333334
2018-06-01,0.009769806143921419,0.17869941830922187,0.17719537472240146,0.17290281973936764,222000.0,4.0,1.0,71258400.0,13.46,16.84016666666667
2018-06-04,0.0047401656668614985,0.1782173647154218,0.17715732752936447,0.17566713493380182,223000.0,0.0,4.0,45385200.0,12.74,16.776833333333332
2018-06-07,-0.00010814932539260104,0.17712028643810898,0.1758026557846267,0.17182388941456245,223000.0,3.0,7.0,72969400.0,12.13,16.600166666666667
2018-06-08,0.002952003743652954,0.17659016077368647,0.17519402468417225,0.1734861641700854,223000.0,4.0,8.0,72139700.0,12.18,16.516
2018-06-11,0.0013291281705218349,0.17595508605373011,0.17222485910494442,0.16724428726690488,222000.0,0.0,11.0,58892500.0,12.35,16.445333333333334
2018-06-12,0.0012915801210581109,0.17519968493749968,0.1716004854457416,0.1697809514433535,222000.0,1.0,12.0,72329000.0,12.34,16.387666666666668
2018-06-15,-0.0057568825706185555,0.1746480755109826,0.17032075640896255,0.16926848974990646,222000.0,4.0,15.0,120041600.0,11.98,16.087
2018-06-18,-0.0020589398337611878,0.1742190886959434,0.1701837088020808,0.17113865138015374,218000.0,0.0,18.0,52917600.0,12.31,15.903166666666667
2018-06-19,-0.0038401597886961254,0.1739630268083966,0.17079672876898638,0.1765512640046133,218000.0,1.0,19.0,97531500.0,13.35,15.711166666666665
2018-06-20,0.001704539187788697,0.1738277365038242,0.17181308317654778,0.17232605930471181,218000.0,2.0,20.0,53785500.0,12.79,15.573833333333335
2018-06-21,-0.006288568835754507,0.17427794160558557,0.17385832995902187,0.18000718535572402,218000.0,3.0,21.0,71061400.0,14.64,15.442833333333335
2018-06-22,0.0018215605540056975,0.17397275459814618,0.17476000703689237,0.17377687513925907,218000.0,4.0,22.0,54898500.0,13.77,15.291166666666667
2018-06-25,-0.013706338619308334,0.17465870620389456,0.1779953547962319,0.18731539017685125,222000.0,0.0,25.0,137854200.0,17.33,15.247166666666667
2018-06-26,0.0022115968961506707,0.17494216657527606,0.17921261503661973,0.18263756520655242,222000.0,1.0,26.0,68547400.0,15.92,15.118833333333333
2018-06-27,-0.008318746373459791,0.17540606297761482,0.18216245090626446,0.18707523865293563,222000.0,2.0,27.0,105110700.0,17.91,15.065666666666665
2018-06-28,0.005701218389945367,0.1759410234018348,0.18290084240578425,0.1836991428533229,222000.0,3.0,28.0,76650500.0,16.85,15.012166666666667
2018-06-29,0.0014386043388177209,0.17652458125190085,0.18542536034737503,0.18639946484721293,222000.0,4.0,29.0,97592500.0,16.09,14.964666666666666
2018-07-02,0.0021356786004875033,0.1773588168860153,0.1855061511080803,0.18771934398037768,228000.0,0.0,2.0,63554800.0,15.6,14.8665
2018-07-03,-0.00353744578898741,0.17841229064446748,0.18878539678375678,0.19903379358493464,228000.0,1.0,3.0,42187100.0,16.14,14.772666666666668
2018-07-05,0.008124862567653091,0.1787482410636862,0.1885679805253822,0.1859881573610628,228000.0,3.0,5.0,56925900.0,14.97,14.681
2018-07-06,0.008422662989309557,0.17911743823782708,0.18875848345540916,0.1846516575034577,228000.0,4.0,6.0,66493700.0,13.37,14.566499999999998
2018-07-09,0.00896406265833994,0.1789175573723506,0.1870171377104787,0.17769273612256062,216000.0,0.0,9.0,50550400.0,12.69,14.469833333333334
2018-07-10,0.003591957962398224,0.17930885905833313,0.18577556028059988,0.18151145683098371,216000.0,1.0,10.0,51966800.0,12.64,14.390333333333333
2018-07-11,-0.007341364039775922,0.17976864805593357,0.18312530013981532,0.18578249288101178,216000.0,2.0,11.0,77054700.0,13.63,14.3415
2018-07-12,0.009025141137963617,0.1803336690125943,0.18277853875982242,0.18425435046109825,216000.0,3.0,12.0,60124700.0,12.58,14.297
2018-07-13,0.0007871798157385374,0.18065304426639958,0.18195069120989119,0.18051241975380156,216000.0,4.0,13.0,48216000.0,12.18,14.24
2018-07-16,-0.0008945664761245122,0.18119346178876883,0.18223883853718476,0.17913347275902855,205000.0,0.0,16.0,48201000.0,12.83,14.187833333333334
2018-07-17,0.004037107378620032,0.18129269028178696,0.18032934282893845,0.17196397828975205,205000.0,1.0,17.0,52315500.0,12.06,14.107499999999998
2018-07-18,0.0021013916199028424,0.18153861801317717,0.1781086242208343,0.1746788998404911,205000.0,2.0,18.0,44593500.0,12.1,14.036833333333334
2018-07-19,-0.0037785593874310698,0.18175144408625762,0.17642191912619937,0.17582082498792362,205000.0,3.0,19.0,61412100.0,12.87,13.950999999999999
2018-07-20,-0.0011435357306833292,0.18181358839563835,0.17590312293763705,0.17791843881099,205000.0,4.0,20.0,82337700.0,12.86,13.868
2018-07-23,0.0018576092908919389,0.18179205584414668,0.1744468970202103,0.1718523431718948,210000.0,0.0,23.0,47047600.0,12.62,13.807666666666668
2018-07-24,0.005019405022396449,0.1816720556969326,0.17552753778566269,0.17736718211701394,210000.0,1.0,24.0,68026900.0,12.41,13.757666666666667
2018-07-25,0.008486402267082,0.18165000834354372,0.17525012449050528,0.17329183336470402,210000.0,2.0,25.0,78882900.0,12.29,13.697
2018-07-26,-0.0023619081850469333,0.18100796781621054,0.17472405920802478,0.17319049857552107,210000.0,3.0,26.0,57919500.0,12.14,13.641166666666667
2018-07-27,-0.006799314279480997,0.1808327333559304,0.1748968528619046,0.17878240708038914,210000.0,4.0,27.0,76768700.0,13.03,13.592166666666666
2018-07-30,-0.005237202894710122,0.18048254662358792,0.17640061033580595,0.17937113054140158,207000.0,0.0,30.0,63742500.0,14.26,13.564833333333333
2018-07-31,0.004917252647645039,0.18005080190370917,0.1757673257156012,0.17420075901599005,207000.0,1.0,31.0,68570500.0,12.83,13.532499999999999
2018-08-01,-0.0016720401747025574,0.17967479623986507,0.1767344270911889,0.17812734024264268,207000.0,2.0,1.0,53853300.0,13.15,13.505833333333333
2018-08-02,0.005432876212624247,0.17890263787687666,0.17624269937501136,0.17073185999463333,207000.0,3.0,2.0,63426400.0,12.19,13.463833333333332
2018-08-03,0.004275668469265373,0.17762259316204562,0.1746607799306638,0.17087280985865128,207000.0,4.0,3.0,53935400.0,11.64,13.434166666666666
2018-08-06,0.003660460801137896,0.1768596865610388,0.17262739625016602,0.16920421213891265,210000.0,0.0,6.0,39400900.0,11.27,13.401499999999999
2018-08-07,0.0032968778650844244,0.17614929564330548,0.17159185590963286,0.16902305731332434,210000.0,1.0,7.0,43196600.0,10.93,13.372833333333334
2018-08-08,-0.0004202718071911494,0.17599520688344003,0.17082694454220865,0.17430278340552163,210000.0,2.0,8.0,42114600.0,10.85,13.338166666666668
2018-08-09,-0.0013670939726407676,0.1755100511767562,0.1708481788000697,0.17083803128393857,210000.0,3.0,9.0,35717000.0,11.27,13.282166666666665
2018-08-10,-0.006722665668643758,0.17502258156634498,0.17168524911873254,0.17505816145196543,210000.0,4.0,10.0,77076000.0,13.16,13.277833333333332
2018-08-13,-0.0037504837552735084,0.17478511494673163,0.17365042365687092,0.1790300848296045,206000.0,0.0,13.0,65732900.0,14.78,13.300333333333333
2018-08-14,0.006360403067719188,0.17447540676144643,0.1745855801297115,0.17369883967752742,206000.0,1.0,14.0,43842000.0,13.31,13.298499999999999
2018-08-15,-0.007495421268460426,0.17444978877723027,0.17543899886986175,0.1785698771062728,206000.0,2.0,15.0,102925400.0,14.64,13.3245
2018-08-17,0.0035142009986023023,0.17441165836931413,0.17549641447619346,0.17112510931559718,206000.0,4.0,17.0,65618500.0,12.64,13.329333333333333
2018-08-20,0.0021376665692619664,0.17429281735423696,0.1748976616875591,0.17206439750879363,207000.0,0.0,20.0,39807500.0,12.49,13.328666666666667
2018-08-21,0.0023425579826941946,0.1744491247503742,0.17494356226222665,0.1792595877029422,207000.0,1.0,21.0,67272000.0,12.86,13.322666666666667
2018-08-22,-0.0005938167100059979,0.17433296035157556,0.1752763587342051,0.17536282203741976,207000.0,2.0,22.0,44993300.0,12.25,13.243166666666667
2018-08-27,0.007864333919084102,0.17436293555894242,0.17406474285974377,0.17251179773396608,211000.0,0.0,27.0,57072400.0,12.16,13.121999999999998
2018-08-28,0.0004830567528869268,0.17421454266660114,0.17466022869372552,0.17410253848550605,211000.0,1.0,28.0,46943500.0,12.5,13.118
2018-08-29,0.005366362845949751,0.1742553896343013,0.17508544252278824,0.17419046665410706,211000.0,2.0,29.0,61485500.0,12.25,13.115499999999999
2018-08-30,-0.004056600846484081,0.1744474896953242,0.17471686496580474,0.1774166999180248,211000.0,3.0,30.0,61229500.0,13.53,13.146999999999998
2018-08-31,3.4480977738449986e-05,0.17425953538638275,0.17457378301505638,0.17464741228367783,211000.0,4.0,31.0,66140800.0,12.86,13.159166666666666
2018-09-05,-0.0026950434529534263,0.17433381338409598,0.17627247276648172,0.1810052464910928,201000.0,2.0,5.0,72452400.0,13.91,13.201500000000001
2018-09-06,-0.0030145901846406454,0.17474560320766652,0.17810399209628885,0.18326013513454173,201000.0,3.0,6.0,65909900.0,14.65,13.24
2018-09-11,0.0032919790965907935,0.17485527698152403,0.1793739314189689,0.18054016326750735,204000.0,1.0,11.0,50530500.0,13.22,13.327
2018-09-12,0.00024216753688561173,0.17528048697137558,0.17990788738963737,0.18008647977136708,204000.0,2.0,12.0,59810800.0,13.14,13.340833333333332
2018-09-18,0.005411501357643736,0.1753344261641038,0.1793902993526363,0.1720594720986726,206000.0,1.0,18.0,61930400.0,12.79,13.280166666666666
2018-09-21,-0.005430609389377604,0.17505718733706407,0.1758102416432255,0.16310495794403873,206000.0,4.0,21.0,105479700.0,11.68,13.014666666666667
2018-09-24,-0.003327565324720588,0.17523571248417602,0.17374833672627468,0.17295061054978766,205000.0,0.0,24.0,53409600.0,12.2,12.937166666666666
2018-09-25,-0.0009281641352686278,0.17518278597813708,0.1722679841273061,0.1731384002726644,205000.0,1.0,25.0,44370000.0,12.42,12.876
2018-09-26,-0.0029967299091767717,0.17534696216561146,0.17114066965470776,0.17444990740837535,205000.0,2.0,26.0,79739700.0,12.89,12.830833333333333
2018-09-27,0.002790352638928429,0.1754350750853787,0.17212810437234208,0.1769966456868442,205000.0,3.0,27.0,59249500.0,12.41,12.768666666666666
2018-09-28,0.00010319395907149187,0.17520293301424358,0.17429170463646074,0.1739229592646321,205000.0,4.0,28.0,70091400.0,12.12,12.721166666666669
2018-10-01,0.003468146593050011,0.1753050951317241,0.174890863778923,0.17594640626209884,210000.0,0.0,1.0,62078900.0,12.0,12.698333333333334
2018-10-02,-0.0005829450262863448,0.1752819009290933,0.17587510465406908,0.17805960464839493,210000.0,1.0,2.0,47258200.0,12.05,12.687666666666667
2018-10-03,0.0005486318896163838,0.1754858983559087,0.17610773371350125,0.1756130527055362,210000.0,2.0,3.0,64694600.0,11.61,12.6705
2018-10-04,-0.007846412987097016,0.17600323112104171,0.17739754824447634,0.18344571834171958,210000.0,3.0,4.0,111545900.0,14.22,12.680333333333333
2018-10-05,-0.005612719494096702,0.17633052712683883,0.1799049763576458,0.1864600998304794,210000.0,4.0,5.0,105951700.0,14.82,12.717666666666666
2018-10-08,0.0,0.17699412398597517,0.18270808569290975,0.18996195293841867,211000.0,0.0,8.0,87742200.0,15.69,12.776166666666667
2018-10-09,-0.0014603562946856159,0.17783444511757265,0.18529593728905291,0.1909988626291107,211000.0,1.0,9.0,74339000.0,15.95,12.828166666666666
2018-10-10,-0.03217532735518986,0.18030729228048328,0.19587436196185365,0.22850517606953993,211000.0,2.0,10.0,214731000.0,22.96,13.009833333333335
2018-10-11,-0.022272706583804494,0.18271826694805207,0.20463160016163395,0.227231909340621,211000.0,3.0,11.0,274840500.0,24.98,13.2245
2018-10-12,0.013792814542545027,0.18482212367419074,0.212079889774153,0.22370154789307478,211000.0,4.0,12.0,183186500.0,21.31,13.365166666666665
2018-10-15,-0.00563285938580756,0.18710716828782045,0.2190711779431757,0.22491839378353218,208000.0,0.0,15.0,102263700.0,21.3,13.505833333333333
2018-10-16,0.021630259776591287,0.18792401285384933,0.22066657080609917,0.19897582694372803,208000.0,1.0,16.0,118255800.0,17.62,13.589166666666667
2018-10-17,0.00017836498028893472,0.18880118369192783,0.21547711430664482,0.20255789357226817,208000.0,2.0,17.0,110626000.0,17.4,13.672333333333334
2018-10-18,-0.014546428556876321,0.19002333389662446,0.21151622599268732,0.2074274677708333,208000.0,3.0,18.0,134557500.0,20.06,13.801833333333333
2018-10-19,-0.0005428173538819088,0.19189889725033205,0.21104569112465912,0.22134887355293403,208000.0,4.0,19.0,139901600.0,19.89,13.931
2018-10-22,-0.004498755827855164,0.19410310002078796,0.21017239897769335,0.2205519330487032,217000.0,0.0,22.0,82415800.0,19.64,14.041166666666667
2018-10-23,-0.005103817038593201,0.19655160941513186,0.21377166651286852,0.21697216461960397,217000.0,1.0,23.0,146352700.0,20.71,14.148666666666665
2018-10-24,-0.030767008924924174,0.19964753611218058,0.221472287375387,0.24106099788486046,217000.0,2.0,24.0,177806700.0,25.23,14.355333333333334
2018-10-25,0.017781492233114843,0.20328086093272715,0.23060110308615805,0.25307154632468865,217000.0,3.0,25.0,138061500.0,24.22,14.539833333333332
